iteration,timesteps,mean_cost,std_cost
500,128000,1834128.57,23277.27
1000,256000,1364055.78,13892.24
1500,384000,485859.40,20064.63
2000,512000,907956.91,72956.61
2500,640000,706033.06,17971.35
3000,768000,473585.19,30419.53
